time,tavg,tmin,tmax,prcp,wspd,pres,precip,yagis
2024-01-21,14.7,13.0,18.0,45.2,16.2,1016.1,,0
2024-01-22,13.5,11.7,17.5,21.1,26.5,1016.0,,0
2024-01-23,12.2,9.6,17.2,0.0,14.9,1016.5,,0
2024-01-24,11.4,7.0,17.5,0.0,15.5,1016.3,,0
2024-01-25,11.0,4.7,15.7,0.0,9.8,1016.1,,0
2024-01-26,12.0,9.0,15.0,0.0,25.2,1014.3,,0
2024-01-27,11.0,8.7,15.0,0.0,24.1,1018.1,,0
2024-01-28,10.6,8.0,14.0,0.0,25.1,1020.3,,0
2024-01-29,9.0,5.0,12.2,0.0,18.6,1021.0,,0
2024-01-30,9.2,7.0,11.0,1.0,18.9,1018.0,,0
2024-01-31,11.1,7.0,15.0,0.0,17.9,1019.1,,0
2024-02-01,11.3,7.4,17.2,0.0,13.1,1019.4,,0
2024-02-02,11.5,5.5,17.0,0.0,11.9,1017.2,,0
2024-02-03,11.3,6.8,17.0,2.8,10.6,1018.7,,0
2024-02-04,11.4,6.6,16.1,0.8,11.5,1019.8,,0
2024-02-05,13.4,8.6,19.5,0.0,16.7,1019.9,,0
2024-02-06,13.0,7.1,19.0,0.0,9.5,1022.7,,0
2024-02-07,13.9,6.8,19.0,0.4,11.6,1022.6,,0
2024-02-08,14.9,12.7,17.2,0.5,11.8,1019.8,,0
2024-02-09,12.0,10.0,16.2,5.1,8.8,1016.9,,0
2024-02-10,12.3,6.6,17.0,1.0,9.2,1020.4,,0
2024-02-11,13.8,10.5,17.0,0.0,7.7,1022.9,,0
2024-02-12,16.3,12.8,18.2,0.3,17.6,1017.6,,0
2024-02-13,11.5,10.0,18.5,26.2,24.6,1009.6,,0
2024-02-14,9.9,8.4,11.6,64.8,15.7,1006.8,,0
2024-02-15,11.7,7.0,16.0,9.4,10.9,1010.3,,0
2024-02-16,14.1,10.0,19.0,0.0,12.4,1012.9,,0
2024-02-17,13.9,9.8,19.0,0.0,13.5,1017.4,,0
2024-02-18,14.6,10.3,19.0,0.0,18.0,1019.6,,0
2024-02-19,13.0,9.0,18.0,0.0,13.7,1018.7,,0
2024-02-20,12.2,5.9,17.2,0.4,10.7,1019.4,,0
2024-02-21,12.8,8.1,16.2,0.0,9.3,1020.9,,0
2024-02-22,12.6,8.4,17.1,0.0,9.1,1021.0,,0
2024-02-23,13.0,7.4,18.0,0.0,10.0,1021.0,,0
2024-02-24,13.6,7.6,18.1,0.0,11.6,1021.3,,0
2024-02-25,15.1,8.5,20.5,0.0,11.3,1019.2,,0
2024-02-26,12.5,11.0,14.0,15.4,11.4,1015.4,,0
2024-02-27,14.4,11.0,18.5,7.4,11.8,1017.1,,0
2024-02-28,13.9,9.0,18.2,0.0,9.4,1022.4,,0
2024-02-29,14.3,9.7,19.1,0.0,9.2,1022.9,,0
2024-03-01,14.3,8.0,20.0,0.0,9.4,1018.4,,0
2024-03-02,14.3,9.0,19.1,1.5,12.4,1012.8,,0
2024-03-03,14.9,10.3,20.0,2.0,14.1,1012.9,,0
2024-03-04,14.3,9.4,19.0,0.0,10.2,1014.9,,0
2024-03-05,13.6,9.9,17.5,18.4,18.0,1012.6,,0
2024-03-06,14.5,10.0,20.0,56.1,14.6,1011.0,,0
2024-03-07,14.3,9.4,20.0,0.0,17.3,1015.1,,0
2024-03-08,12.7,9.4,16.7,5.1,12.0,1015.2,,0
2024-03-09,13.8,8.4,18.0,0.0,20.1,1015.2,,0
2024-03-10,13.7,10.0,19.0,0.0,17.9,1017.3,,0
2024-03-11,13.4,6.9,18.0,0.0,10.4,1023.3,,0
2024-03-12,13.4,7.9,18.0,0.0,9.8,1021.6,,0
2024-03-13,12.3,7.0,18.0,1.2,10.1,1015.3,,0
2024-03-14,13.4,5.6,18.0,49.3,11.7,1013.7,,0
2024-03-15,14.4,9.4,18.0,3.6,12.5,1015.0,,0
2024-03-16,14.4,9.6,20.0,0.0,11.3,1016.7,,0
2024-03-17,13.1,8.4,17.1,0.2,8.4,1015.9,,0
2024-03-18,15.7,9.6,21.0,0.5,11.7,1009.0,,0
2024-03-19,16.8,12.7,22.5,0.0,18.5,1007.6,,0
2024-03-20,14.7,10.9,18.0,4.7,10.5,1010.8,,0
2024-03-21,14.8,10.5,19.2,0.8,23.3,1012.3,,0
2024-03-22,12.6,9.0,17.0,0.0,25.5,1012.7,,0
2024-03-23,12.7,8.0,17.5,0.0,16.5,1014.0,,0
2024-03-24,13.0,5.6,18.0,0.0,11.9,1011.9,,0
2024-03-25,14.6,9.0,18.0,0.0,10.1,1010.1,,0
2024-03-26,17.8,14.0,23.0,0.0,19.2,1012.9,,0
2024-03-27,17.4,13.4,20.0,0.5,11.1,1018.0,,0
2024-03-28,16.4,10.8,20.0,0.0,8.8,1017.8,,0
2024-03-29,19.7,16.0,25.2,0.0,9.3,1016.2,,0
2024-03-30,20.2,12.3,28.0,0.0,9.8,1018.2,,0
2024-03-31,20.6,14.9,26.6,0.0,8.9,1020.4,,0
2024-04-01,18.0,14.0,25.0,0.0,8.7,1018.2,,0
2024-04-02,16.1,15.0,27.0,0.0,9.9,1014.4,,0
2024-04-03,20.0,14.6,26.6,0.0,7.9,1012.9,,0
2024-04-04,18.6,14.9,22.0,0.0,10.1,1013.8,,0
2024-04-05,18.5,13.7,22.0,0.0,10.2,1014.3,,0
2024-04-06,20.4,16.0,27.0,0.0,14.5,1013.3,,0
2024-04-07,20.3,13.8,25.7,0.0,16.1,1009.4,,0
2024-04-08,18.1,15.0,22.0,0.0,17.9,1009.7,,0
2024-04-09,17.9,11.9,23.0,1.1,12.1,1010.3,,0
2024-04-10,17.8,12.2,21.6,0.0,11.1,1011.5,,0
2024-04-11,18.5,13.5,22.5,0.0,9.0,1015.3,,0
2024-04-12,18.6,14.2,22.5,0.0,7.7,1016.3,,0
2024-04-13,22.2,15.6,29.0,0.0,12.0,1015.1,,0
2024-04-14,24.0,16.6,30.0,0.0,17.2,1013.7,,0
2024-04-15,23.2,18.0,30.6,0.0,17.4,1015.6,,0
2024-04-16,20.2,13.7,26.7,0.0,8.8,1015.7,,0
2024-04-17,20.2,13.9,25.7,0.0,10.0,1010.2,,0
2024-04-18,20.2,15.9,23.0,0.0,12.5,1007.3,,0
2024-04-19,19.6,15.9,22.0,0.6,13.5,1011.2,,0
2024-04-20,18.7,17.0,22.0,0.3,27.7,1007.2,,0
2024-04-21,18.1,12.9,21.1,2.3,12.5,1014.1,,0
2024-04-22,18.6,14.4,22.0,0.0,9.6,1019.2,,0
2024-04-23,20.2,13.8,25.1,0.0,7.0,1018.3,,0
2024-04-24,23.8,15.7,29.5,0.0,9.2,1011.5,,0
2024-04-25,24.4,21.0,30.0,0.0,12.0,1006.6,,0
2024-04-26,22.4,18.0,27.2,0.0,10.5,1007.5,,0
2024-04-27,21.3,13.4,26.0,0.0,8.6,1010.0,,0
2024-04-28,23.4,17.9,28.7,0.7,9.4,1011.0,,0
2024-04-29,23.4,18.0,30.0,0.0,11.4,1011.1,,0
2024-04-30,25.3,18.6,30.0,0.0,12.5,1010.2,,0
2024-05-01,23.6,21.0,26.3,0.0,10.2,1008.6,,0
2024-05-02,22.4,17.6,26.0,0.0,10.8,1006.7,,0
2024-05-03,22.7,18.9,27.5,0.0,19.2,1005.9,,0
2024-05-04,19.9,15.0,25.0,0.0,20.7,1004.4,,0
2024-05-05,19.3,12.9,24.0,7.9,16.0,1006.1,,0
2024-05-06,20.3,16.0,26.0,0.0,18.0,1010.1,,0
2024-05-07,20.2,12.8,25.0,0.0,16.4,1013.0,,0
2024-05-08,19.0,13.5,23.0,0.0,10.0,1016.2,,0
2024-05-09,19.9,16.0,24.0,0.0,8.7,1013.4,,0
2024-05-10,23.0,15.6,29.0,0.0,16.3,1006.6,,0
2024-05-11,19.4,18.0,21.1,0.5,16.7,1006.9,,0
2024-05-12,18.7,15.7,22.0,0.0,11.3,1008.9,,0
2024-05-13,21.7,16.3,27.0,0.5,17.2,1009.2,,0
2024-05-14,20.7,16.8,26.0,0.0,24.6,1011.1,,0
2024-05-15,19.7,15.3,23.0,0.0,9.4,1014.3,,0
2024-05-16,20.3,13.6,24.0,0.0,10.2,1017.6,,0
2024-05-17,21.6,16.3,24.6,0.0,8.4,1017.9,,0
2024-05-18,22.8,19.4,26.0,0.0,10.7,1014.8,,0
2024-05-19,22.9,18.5,26.0,0.0,9.0,1011.7,,0
2024-05-20,23.2,19.4,26.1,0.0,8.0,1008.9,,0
2024-05-21,25.7,19.3,31.0,0.0,11.3,1009.9,,0
2024-05-22,24.4,20.4,28.0,0.0,8.5,1010.9,,0
2024-05-23,22.8,19.5,26.0,0.0,14.6,1008.4,,0
2024-05-24,23.5,19.2,27.2,0.5,30.7,1008.2,,0
2024-05-25,24.4,21.0,30.0,0.0,22.1,1008.3,,0
2024-05-26,22.3,17.6,25.5,1.2,10.9,1010.1,,0
2024-05-27,23.2,18.8,29.0,0.0,13.1,1009.3,,0
2024-05-28,22.3,17.4,26.0,0.1,8.5,1009.7,,0
2024-05-29,21.9,17.8,25.1,0.0,10.8,1011.5,,0
2024-05-30,21.8,17.2,25.0,3.0,10.5,1012.0,,0
2024-05-31,22.0,17.5,25.0,0.0,11.6,1015.1,,0
2024-06-01,23.2,18.1,27.0,0.0,9.0,1017.7,,0
2024-06-02,26.2,19.2,31.7,0.0,10.7,1014.6,,0
2024-06-03,30.2,20.5,39.0,0.0,11.8,1010.9,,0
2024-06-04,31.8,24.5,40.0,0.0,12.0,1008.9,,0
2024-06-05,35.6,26.7,43.0,0.0,16.6,1008.0,,0
2024-06-06,36.2,29.6,43.0,0.0,19.2,1008.4,,0
2024-06-07,33.5,29.0,39.1,0.0,23.1,1008.8,,0
2024-06-08,30.6,26.5,37.2,0.8,18.8,1004.8,,0
2024-06-09,30.5,26.9,36.0,0.5,18.4,1004.9,,0
2024-06-10,30.4,23.7,36.0,0.0,14.0,1008.0,,0
2024-06-11,29.1,22.6,36.0,0.0,11.5,1009.4,,0
2024-06-12,29.3,23.1,35.0,0.0,8.9,1010.5,,0
2024-06-13,30.5,23.4,37.2,0.0,9.4,1010.9,,0
2024-06-14,33.0,29.1,41.8,0.0,13.2,1008.2,,0
2024-06-15,30.3,26.6,37.6,0.0,13.3,1003.7,,0
2024-06-16,27.3,23.2,30.4,0.0,11.0,1005.7,,0
2024-06-17,27.0,23.6,30.3,0.0,9.7,1008.9,,0
2024-06-18,27.9,25.0,30.6,0.0,9.9,1009.5,,0
2024-06-19,28.8,24.2,33.0,0.0,11.2,1008.0,,0
2024-06-20,28.1,25.3,31.2,0.0,9.4,1007.2,,0
2024-06-21,28.7,24.9,36.3,0.0,10.4,1005.5,,0
2024-06-22,29.3,24.9,32.7,0.0,13.6,1002.6,,0
2024-06-23,29.6,24.9,37.0,0.0,12.0,1002.1,,0
2024-06-24,28.5,24.0,31.2,0.0,10.2,1005.3,,0
2024-06-25,28.4,24.6,31.1,0.0,9.1,1006.0,,0
2024-06-26,30.4,26.5,32.0,0.0,12.7,1004.5,,0
2024-06-27,29.6,25.2,34.0,0.0,10.2,1005.0,,0
2024-06-28,29.0,24.7,32.0,0.0,10.0,1003.2,,0
2024-06-29,29.5,24.8,32.2,0.0,14.8,1001.2,,0
2024-06-30,32.6,28.5,38.0,0.0,21.0,1003.5,,0
2024-07-01,32.3,27.3,38.0,0.0,16.7,1004.0,,0
2024-07-02,31.9,25.7,38.0,0.0,17.1,1002.2,,0
2024-07-03,28.4,24.4,32.0,0.0,12.5,1002.3,,0
2024-07-04,27.6,25.2,30.0,0.8,15.9,1004.9,,0
2024-07-05,28.0,24.0,31.0,0.0,13.4,1006.5,,0
2024-07-06,32.4,26.2,37.1,0.0,17.7,1005.0,,0
2024-07-07,35.4,29.8,40.1,0.0,21.2,1003.3,,0
2024-07-08,34.1,30.0,40.2,0.0,20.8,1002.7,,0
2024-07-09,32.3,28.4,38.0,0.0,14.9,1003.0,,0
2024-07-10,30.9,28.0,34.5,0.0,17.0,1005.3,,0
2024-07-11,30.4,26.8,34.0,0.0,14.2,1007.2,,0
2024-07-12,30.0,25.4,34.0,0.0,11.6,1006.3,,0
2024-07-13,28.8,25.0,32.7,0.0,11.1,1004.1,,0
2024-07-14,29.4,25.0,33.3,0.0,13.1,1002.6,,0
2024-07-15,32.3,24.5,39.0,3.3,15.9,1002.0,,0
2024-07-16,30.6,27.2,34.0,0.0,10.5,1004.0,,0
2024-07-17,30.9,25.7,34.0,0.0,12.3,1005.3,,0
2024-07-18,31.6,27.0,37.0,0.0,11.5,1005.1,,0
2024-07-19,34.7,28.2,41.0,0.0,12.4,1002.7,,0
2024-07-20,35.2,29.0,41.2,0.0,14.7,1001.7,,0
2024-07-21,32.8,28.0,40.7,0.0,13.2,1003.6,,0
2024-07-22,31.6,28.0,35.2,0.0,10.9,1004.1,,0
2024-07-23,30.7,28.3,33.1,0.0,9.8,1004.1,,0
2024-07-24,30.5,27.9,33.4,0.0,11.3,1001.4,,0
2024-07-25,29.2,26.0,32.0,0.4,12.9,999.8,,0
2024-07-26,30.7,22.9,34.2,11.4,14.6,1000.7,,0
2024-07-27,33.2,28.0,39.0,0.0,23.8,1006.5,,0
2024-07-28,32.9,27.9,38.0,0.0,17.6,1009.0,,0
2024-07-29,33.2,29.0,39.0,0.0,15.7,1004.5,,0
2024-07-30,32.1,25.7,39.0,0.0,12.7,1001.3,,0
2024-07-31,32.7,28.0,38.7,0.0,16.6,1004.0,,0
2024-08-01,32.1,26.3,37.0,0.0,16.0,1005.0,,0
2024-08-02,30.9,26.5,35.5,0.0,14.5,1004.1,,0
2024-08-03,29.3,25.8,32.0,0.0,10.3,1003.3,,0
2024-08-04,29.3,26.6,32.0,0.0,10.6,1004.5,,0
2024-08-05,29.4,26.0,32.8,0.0,10.2,1004.5,,0
2024-08-06,29.3,25.7,32.4,0.0,10.0,1004.4,,0
2024-08-07,29.3,26.6,32.0,0.0,9.9,1004.8,,0
2024-08-08,29.3,26.7,32.0,0.0,9.9,1006.2,,0
2024-08-09,29.1,26.5,32.6,0.0,10.1,1007.2,,0
2024-08-10,29.0,25.6,32.6,0.0,9.3,1007.8,,0
2024-08-11,31.9,26.2,38.8,0.0,12.9,1006.5,,0
2024-08-12,33.5,28.4,39.5,0.0,13.2,1005.7,,0
2024-08-13,32.8,29.0,40.0,0.0,15.4,1005.8,,0
2024-08-14,30.7,24.7,36.0,0.0,12.8,1006.6,,0
2024-08-15,30.2,25.8,33.0,0.0,12.8,1006.1,,0
2024-08-16,34.7,26.6,40.5,0.0,15.7,1004.3,,0
2024-08-17,32.8,29.0,39.0,0.0,18.9,1002.7,,0
2024-08-18,30.2,25.5,36.0,0.0,12.3,1004.5,,0
2024-08-19,28.8,23.5,33.0,0.0,10.3,1007.5,,0
2024-08-20,29.6,23.3,32.5,0.0,9.0,1007.7,,0
2024-08-21,29.1,24.6,32.0,0.0,11.2,1004.6,,0
2024-08-22,29.2,25.0,32.0,0.1,13.0,1004.7,,0
2024-08-23,29.1,26.4,32.2,0.0,10.7,1007.7,,0
2024-08-24,31.1,26.5,35.5,2.5,12.3,1006.8,,0
2024-08-25,30.6,26.5,37.0,0.0,13.5,1005.5,,0
2024-08-26,29.4,25.4,33.2,0.0,12.2,1006.9,,0
2024-08-27,28.9,24.9,32.4,,12.4,1008.8,,0
2024-08-28,29.0,24.5,32.3,,13.9,1010.8,,0
2024-08-29,28.3,24.6,32.0,,10.3,1009.7,,0
2024-08-30,29.1,24.4,33.3,,14.2,1008.0,,0
2024-08-31,28.6,25.0,32.2,0.0,13.2,1007.4,,0
2024-09-01,26.4,24.0,31.1,,14.3,1008.2,,0
2024-09-02,25.8,19.5,29.8,12.7,13.9,1011.0,,0
2024-09-03,27.1,22.4,30.5,0.0,10.4,1011.4,,0
2024-09-04,28.7,24.3,32.0,,12.0,1008.7,,0
2024-09-05,29.3,25.4,33.0,0.0,13.9,1007.2,,0
2024-09-06,30.8,26.6,36.0,0.0,14.3,1007.4,,0
2024-09-07,30.8,27.0,38.0,0.0,17.4,1008.1,,0
2024-09-08,28.7,25.8,33.0,0.0,13.3,1007.5,,0
2024-09-09,27.9,23.0,32.0,0.0,10.7,1008.8,,0
2024-09-10,27.3,23.8,30.2,1.4,13.2,1008.1,,0
2024-09-11,26.9,24.0,30.0,1.8,14.9,1009.4,,0
2024-09-12,26.9,22.9,30.0,9.4,10.9,1011.2,,0
2024-09-13,26.1,23.0,30.1,0.0,10.9,1009.2,,0
2024-09-14,27.6,22.9,32.0,0.0,12.5,1007.0,,0
2024-09-15,27.1,23.3,30.0,0.0,11.4,1004.6,,0
2024-09-16,26.5,23.0,30.0,0.0,14.3,1005.7,,0
2024-09-17,25.6,21.7,29.2,0.0,13.0,1010.9,,0
2024-09-18,25.5,20.2,28.1,0.0,10.2,1012.4,,0
2024-09-19,25.8,21.6,30.0,0.0,9.9,1009.5,,0
2024-09-20,25.4,21.6,29.0,2.2,11.5,1009.9,,0
2024-09-21,25.1,21.3,29.2,0.8,13.3,1009.5,,0
2024-09-22,24.8,19.6,29.0,0.0,12.7,1009.8,,0
2024-09-23,25.2,20.1,30.0,0.0,16.8,1011.3,,0
2024-09-24,24.0,19.6,29.0,0.0,11.2,1014.5,,0
2024-09-25,25.3,19.6,30.0,0.0,12.7,1014.2,,0
2024-09-26,26.5,20.0,33.0,0.0,13.5,1012.2,,0
2024-09-27,27.4,20.5,35.0,0.0,11.5,1010.6,,0
2024-09-28,26.6,19.7,33.0,0.0,9.8,1009.5,,0
2024-09-29,25.1,19.4,29.0,0.0,9.9,1008.0,,0
2024-09-30,23.8,21.0,28.3,1.6,18.6,1005.8,,0
2024-10-01,24.2,20.7,29.0,0.0,25.1,1006.3,,0
2024-10-02,23.9,21.0,28.6,0.0,19.3,1010.1,,0
2024-10-03,22.7,19.0,27.2,0.0,11.1,1015.1,,0
2024-10-04,22.9,17.2,27.0,0.0,9.9,1015.2,,0
2024-10-05,23.8,18.0,29.0,0.0,8.8,1012.7,,0
2024-10-06,23.9,18.7,28.0,0.0,8.3,1011.6,,0
2024-10-07,24.2,18.8,28.8,0.0,10.0,1013.2,,0
2024-10-08,24.2,20.7,31.6,0.0,9.0,1015.6,,0
2024-10-09,23.0,18.0,27.9,0.0,8.2,1014.9,,0
2024-10-10,23.2,18.4,27.2,0.0,9.6,1012.2,,0
2024-10-11,23.7,19.7,27.5,0.0,9.6,1011.2,,0
2024-10-12,23.9,19.3,27.4,0.0,8.7,1012.4,,0
2024-10-13,24.2,20.5,28.1,1.8,9.7,1012.5,,0
2024-10-14,23.9,20.4,27.1,2.0,8.7,1011.7,,0
2024-10-15,23.7,20.0,27.2,0.0,8.7,1013.0,,0
2024-10-16,23.9,19.8,28.2,0.0,9.1,1013.6,,0
2024-10-17,23.3,20.0,28.2,0.0,31.7,1013.9,,0
2024-10-18,20.3,16.8,25.0,0.0,33.7,1015.9,,0
2024-10-19,19.9,16.0,25.1,0.0,24.2,1017.9,,0
2024-10-20,19.1,12.5,24.0,0.0,10.5,1021.8,,0
2024-10-21,21.1,16.5,26.0,0.0,25.7,1022.4,,0
2024-10-22,20.6,17.0,25.0,0.0,19.9,1023.0,,0
2024-10-23,19.8,16.0,25.0,0.0,15.7,1022.8,,0
2024-10-24,19.6,12.4,26.0,0.0,11.9,1022.0,,0
2024-10-25,19.6,12.5,26.0,0.0,10.6,1019.6,,0
2024-10-26,19.9,13.3,28.0,0.0,11.1,1019.4,,0
2024-10-27,19.7,13.3,28.0,0.0,10.9,1021.3,,0
2024-10-28,18.8,12.4,25.0,0.0,9.5,1019.0,,0
2024-10-29,20.1,12.2,28.0,0.0,10.8,1015.5,,0
2024-10-30,21.6,15.6,27.5,0.0,14.4,1013.5,,0
2024-10-31,20.2,14.9,27.0,0.0,10.6,1014.5,,0
2024-11-01,21.1,14.9,28.1,0.0,12.2,1016.4,,0
2024-11-02,20.4,14.8,29.0,0.0,12.1,1015.9,,0
2024-11-03,21.7,14.3,28.0,0.0,13.8,1015.3,,0
2024-11-04,18.7,15.0,24.0,0.0,14.6,1016.1,,0
2024-11-05,18.5,13.6,24.5,0.0,12.9,1018.7,,0
2024-11-06,17.1,11.5,23.0,0.0,10.6,1022.1,,0
2024-11-07,17.8,11.2,25.0,0.0,10.6,1023.6,,0
2024-11-08,17.8,12.3,25.0,0.0,10.0,1021.6,,0
2024-11-09,18.2,13.6,25.0,0.0,12.5,1018.0,,0
2024-11-10,16.1,13.2,19.0,19.6,16.1,1015.5,,0
2024-11-11,17.1,13.7,21.2,6.9,12.6,1018.3,,0
2024-11-12,17.2,12.6,23.0,0.0,9.5,1020.2,,0
2024-11-13,17.7,11.5,23.0,0.0,9.8,1020.8,,0
2024-11-14,19.1,16.0,24.0,0.0,12.3,1018.0,,0
2024-11-15,17.5,13.6,22.0,0.0,9.3,1015.8,,0
2024-11-16,16.8,13.2,21.0,22.3,10.1,1015.2,,0
2024-11-17,15.0,13.0,16.7,16.8,9.8,1011.8,,0
2024-11-18,14.9,12.0,19.0,0.5,8.2,1011.4,,0
2024-11-19,15.1,11.0,20.3,0.2,8.9,1015.2,,0
2024-11-20,15.5,11.0,20.0,3.2,10.5,1016.1,,0
2024-11-21,15.8,13.6,18.5,14.5,10.5,1015.0,,0
2024-11-22,16.8,15.4,19.0,19.1,9.6,1017.5,,0
2024-11-23,17.8,13.0,21.1,0.3,23.3,1015.8,,0
2024-11-24,10.1,8.0,13.0,4.3,49.3,1019.6,,0
2024-11-25,8.9,6.0,12.1,0.0,31.3,1021.7,,0
2024-11-26,10.3,6.1,16.0,0.0,16.4,1020.0,,0
2024-11-27,11.3,5.7,17.2,0.0,10.7,1021.3,,0
2024-11-28,12.5,6.7,18.0,0.0,9.4,1023.7,,0
2024-11-29,11.6,6.0,18.0,0.0,9.4,1023.3,,0
2024-11-30,11.9,6.0,18.2,0.0,7.9,1024.3,,0
2024-12-01,12.4,7.8,19.0,0.0,8.8,1022.0,,0
2024-12-02,14.4,10.8,18.0,0.0,7.4,1018.1,,0
2024-12-03,12.5,12.0,14.0,30.5,11.5,1014.6,,0
2024-12-04,13.3,9.5,17.0,24.4,8.5,1017.0,,0
2024-12-05,13.6,11.4,16.2,0.5,10.3,1021.1,,0
2024-12-06,14.5,11.5,19.0,5.6,9.0,1022.0,,0
2024-12-07,12.3,9.3,15.1,0.0,11.5,1019.0,,0
2024-12-08,13.8,9.9,17.0,14.7,8.6,1019.0,,0
2024-12-09,15.1,13.4,17.0,5.1,11.4,1023.9,,0
2024-12-10,15.4,14.0,18.2,4.3,7.0,1025.3,,0
2024-12-11,14.4,12.0,19.1,0.0,7.0,1022.8,,0
2024-12-12,14.9,11.0,19.0,,21.1,1020.7,,0
2024-12-13,13.1,11.0,17.0,,28.9,1022.8,,0
2024-12-14,11.0,7.0,17.0,0.0,19.3,1026.6,,0
2024-12-15,11.1,5.6,14.0,1.3,8.4,1026.0,,0
2024-12-16,13.2,10.6,18.0,5.6,9.7,1022.7,,0
2024-12-17,11.5,8.0,17.0,0.0,14.0,1025.6,,0
2024-12-18,9.2,5.0,18.0,0.0,8.8,1023.5,,0
2024-12-19,10.8,6.0,17.0,0.0,6.3,1018.5,,0
2024-12-20,11.7,5.6,17.0,0.0,8.8,1015.9,,0
2024-12-21,12.3,10.0,15.0,14.9,9.8,1015.2,,0
2024-12-22,12.7,6.9,18.5,23.1,10.3,1014.7,,0
2024-12-23,12.7,10.2,16.0,0.0,10.5,1012.0,,0
2024-12-24,14.4,11.0,17.5,11.9,21.7,1010.9,,0
2024-12-25,11.7,10.0,17.2,47.8,26.0,1011.5,,0
2024-12-26,9.3,8.0,10.6,47.5,14.5,1015.1,,0
2024-12-27,10.9,8.8,17.0,23.9,9.9,1013.2,,0
2024-12-28,10.0,9.0,11.6,10.9,10.1,1015.5,,0
2024-12-29,9.6,8.0,12.0,14.5,13.1,1017.9,,0
2024-12-30,10.5,6.0,15.1,21.6,15.6,1018.5,,0
2024-12-31,11.2,8.0,17.0,0.0,14.6,1024.5,,0
2025-01-01,9.6,5.7,16.0,0.0,9.8,1029.6,,0
2025-01-02,9.1,4.0,16.0,0.0,9.2,1029.2,,0
2025-01-03,11.3,5.4,17.0,0.0,10.0,1026.1,,0
2025-01-04,11.4,10.6,13.0,6.7,9.6,1022.4,,0
2025-01-05,13.3,10.0,17.0,3.6,8.8,1017.9,,0
2025-01-06,13.1,9.0,18.5,0.0,13.3,1020.8,,0
2025-01-07,13.2,8.2,17.2,0.3,8.3,1026.0,,0
2025-01-08,13.4,10.0,18.0,0.0,6.3,1025.2,,0
2025-01-09,11.6,7.4,18.0,0.0,9.4,1021.5,,0
2025-01-10,11.9,7.0,19.1,0.0,8.2,1017.0,,0
2025-01-11,12.3,7.2,18.0,0.0,9.2,1017.7,,0
2025-01-12,12.1,9.0,14.0,0.5,8.6,1020.4,,0
2025-01-13,14.9,12.6,18.0,5.1,10.0,1022.5,,0
2025-01-14,13.4,10.5,17.0,0.3,8.5,1022.0,,0
2025-01-15,11.8,10.0,14.0,1.3,9.2,1019.7,,0
2025-01-16,13.5,7.2,20.0,3.3,13.0,1024.2,,0
2025-01-17,13.7,10.7,18.2,0.0,20.4,1027.6,,0
2025-01-18,14.0,6.7,20.0,0.0,15.1,1023.3,,0
2025-01-19,13.9,9.0,20.0,0.0,13.3,1020.2,,0
2025-01-20,15.4,8.4,22.1,0.0,16.2,1019.1,,0
2025-01-21,13.9,9.8,17.2,2.3,9.1,1023.0,,0
2025-01-22,12.2,11.7,13.0,17.0,11.0,1020.8,,0
2025-01-23,12.2,10.0,16.0,11.2,7.8,1021.1,,0
2025-01-24,12.1,7.7,17.0,0.0,7.5,1022.2,,0
2025-01-25,11.8,9.0,14.2,10.4,9.0,1021.3,,0
2025-01-26,12.7,9.0,18.0,65.5,10.6,1022.1,,0
2025-01-27,12.8,8.0,19.4,0.0,10.5,1021.7,,0
2025-01-28,11.6,7.4,18.0,0.0,8.3,1023.0,,0
2025-01-29,11.7,6.2,17.2,0.0,8.8,1025.2,,0
2025-01-30,12.2,6.5,18.0,0.1,9.1,1025.6,,0
2025-01-31,12.6,7.3,18.0,0.1,9.9,1022.4,,0
2025-02-01,13.4,8.5,20.0,0.0,11.8,1022.9,,0
2025-02-02,12.0,6.7,18.0,0.0,8.5,1022.9,,0
2025-02-03,12.3,6.9,18.0,0.0,9.9,1019.2,,0
2025-02-04,11.9,6.8,16.2,10.2,10.6,1016.1,,0
2025-02-05,10.0,7.0,13.0,8.4,32.5,1012.3,,0
2025-02-06,7.9,6.0,11.0,0.0,44.4,1017.5,,0
2025-02-07,8.2,3.8,12.0,0.0,30.5,1023.2,,0
2025-02-08,9.7,5.6,15.0,0.0,14.0,1022.3,,0
2025-02-09,9.6,5.6,14.0,0.0,16.6,1019.6,,0
2025-02-10,9.6,7.0,14.0,0.0,17.3,1019.1,,0
2025-02-11,8.9,5.7,14.0,0.0,16.8,1020.6,,0
2025-02-12,9.0,4.0,14.0,1.0,17.7,1020.5,,0
2025-02-13,9.6,6.0,14.0,0.0,27.8,1021.5,,0
2025-02-14,10.1,5.7,14.0,0.0,12.3,1021.9,,0
2025-02-15,10.5,5.6,15.0,0.0,7.7,1019.6,,0
2025-02-16,11.7,5.1,16.3,0.4,10.5,1016.4,,0
2025-02-17,11.2,7.0,13.7,0.0,11.3,1016.9,,0
2025-02-18,10.9,10.0,11.5,8.1,10.7,1017.7,,0
2025-02-19,12.8,7.2,18.0,25.9,20.5,1015.2,,0
2025-02-20,8.6,6.0,12.0,0.0,32.6,1018.3,,0
2025-02-21,6.2,2.7,10.1,0.0,32.3,1022.6,,0
2025-02-22,4.0,1.5,8.0,0.0,33.0,1026.1,,0
